,Unnamed: 0,unique_trajectory_id,condition,VPCode,landmark_rotation,respx,respz,targetx,targetz,trajectory_id,target,jitterx,jitterz,startx,startz,belief_respx,belief_respz,endidx,task_finished,target_loc
712,712,712,conflict,sub12,-15.0,-1.6269048296872646,1.6815599180399314,-1.8031417210826612,1.170973925282308,1-6-8,-1.8-1.17,-0.0029382050867394,-0.0433906860253701,0.0835742772439516,-0.04086704928258211,-1.8447053516058012,0.1388481965246465,132,True,-1.8
0,0,0,landmark,sub13,-0.0,1.2236476316956768,0.6372352567910305,1.8031417210826617,1.1709739252823081,0-4-8,1.8-1.17,-0.0342328056937732,0.0118284887589836,0.5247431398955349,-0.43133031640220487,1.1360857767580357,0.4728860266384976,132,True,1.837
1,1,1,landmark,sub09,-0.0,-2.244126200418046,0.276364729636852,-2.1104984444124772,0.4102393400595713,3-7-8,-2.11-0.41,0.0001225716699896,0.0311364738495725,-0.255066540809505,0.4188226066377053,-2.262687119985892,-0.7345218137671898,116,True,-2.111
2,2,2,landmark,sub06,-0.0,3.0518214752129493,0.21531211480608092,2.110498444412477,0.4102393400595713,2-4-8,2.11-0.41,0.1919211154136562,-0.0101732729230637,0.8091535866213689,-0.05703203661824241,2.559164964041853,-0.111076529692359,146,True,1.919
3,3,3,landmark,sub14,-0.0,-1.8136051785283152,-0.6104633538928104,-2.1104984444124772,0.4102393400595712,3-7-8,-2.11-0.41,-0.0028364423613199,-0.0875948688094059,-0.5312984399404082,-0.6227751656971026,-2.638300218623381,-1.0945319087330827,138,True,-2.108
7,7,7,landmark,sub10,-0.0,1.6540141682838132,-0.38530695777766355,2.1104984444124772,0.4102393400595713,2-5-8,2.11-0.41,-0.0049708494029438,-0.1258650488579678,0.1170976777910612,0.1710396245332909,1.9354946234400736,-0.6273120400578605,136,True,2.115
27,27,27,landmark,sub05,-0.0,1.6508398589628357,0.9684625985033369,1.8031417210826617,1.170973925282308,0-4-8,1.8-1.17,-0.04655366058033,-0.0220325537802232,0.3269777799833871,0.8591652985148365,1.7706283601163288,0.1799139938039273,141,True,1.85
30,30,30,landmark,sub10,-0.0,1.4745373841670006,1.1120988544588668,1.8031417210826615,1.1709739252823081,0-6-8,1.8-1.17,-0.0605692623918544,0.0738751705782958,0.3484316849419987,0.6198498468878038,1.452456862074277,0.5111671106531593,131,True,1.864
31,31,31,landmark,sub07,-0.0,1.7101823446612852,0.15054581654979016,2.1104984444124777,0.4102393400595713,2-4-8,2.11-0.41,0.0802923452289545,-0.0528117830689475,0.1390037904124352,0.516790834907652,2.1649952750155683,-0.3585412962601922,133,True,2.03
38,38,38,landmark,sub12,-0.0,-2.065421912555973,0.7349622621716801,-2.1104984444124777,0.41023934005957124,3-7-8,-2.11-0.41,-0.0465479046539172,-0.0166574361513536,-0.3490998258650796,0.20206698056807193,-2.191986458654299,-0.0923695503540959,141,True,-2.064
41,41,41,landmark,sub15,-0.0,1.667974059926404,1.4159083299271815,1.8031417210826617,1.1709739252823081,0-7-8,1.8-1.17,-0.0181590466817627,0.0520991135863794,-0.6365740774380804,-0.5879908333647674,1.3338371759786096,0.5298153411176009,151,True,1.821
53,53,53,landmark,sub05,-0.0,1.5875344489152632,0.3634583648917291,1.8031417210826621,1.1709739252823081,0-6-8,1.8-1.17,0.0354131412695776,-0.1952636459468991,0.327204385992412,-0.7040281869820966,2.009888418970733,0.1879368597497398,131,True,1.768
57,57,57,landmark,sub03,-0.0,2.591738986612093,0.007828078759812618,2.1104984444124777,0.41023934005957136,2-4-8,2.11-0.41,0.0434968462025129,0.0875598651249687,0.2906277551280949,-0.22126549165177345,2.423924234096328,-0.5431077889661081,137,True,2.067
59,59,59,landmark,sub16,-0.0,-1.6103385170293807,0.22267396203065926,-2.1104984444124772,0.41023934005957136,3-6-8,-2.11-0.41,-0.0288434631818659,0.0083154009897,0.2592750834169296,-0.32083841747028075,-2.076627323850329,-0.3964686696971073,166,True,-2.082
62,62,62,landmark,sub01,-0.0,-2.014778977474097,0.14236473674131667,-1.8031417210826615,1.1709739252823081,1-4-8,-1.8-1.17,-0.1161346882542565,0.0293251968433325,1.110705290970018,0.2924924335346116,-1.816369411682482,0.1991728349472699,146,True,-1.687
66,66,66,landmark,sub05,-0.0,-2.249084618857621,1.3499527544922545,-1.803141721082662,1.1709739252823081,1-7-8,-1.8-1.17,-0.0112324721900866,0.1000320351281637,-1.2452885002376124,0.06560051012923362,-1.7773058708235312,0.3707420420297478,139,True,-1.792
69,69,69,landmark,sub07,-0.0,-1.87392695451029,0.5411906258450162,-2.1104984444124772,0.4102393400595713,3-7-8,-2.11-0.41,-0.1856741471831743,-0.0121848220133893,-0.9246113029938728,0.5338141554435711,-2.11079129706069,-0.364688159622077,131,True,-1.925
70,70,70,landmark,sub08,-0.0,-2.304175084102386,0.991166712304827,-2.1104984444124772,0.4102393400595714,3-7-8,-2.11-0.41,0.103126726313082,0.000447751467823,-0.614313291612906,-0.7015947333045425,-2.261048542939894,-0.165962871019864,150,True,-2.214
77,77,77,landmark,sub03,-0.0,-1.8487838206706024,1.1426352214245723,-1.8031417210826615,1.1709739252823081,1-4-8,-1.8-1.17,0.0120115299861719,0.0254676414386119,0.6192523196263293,-0.5531157047683877,-1.644305492862738,0.6644090480754928,146,True,-1.815
80,80,80,landmark,sub07,-0.0,-1.2915947341144212,0.4904249988676383,-1.8031417210826617,1.1709739252823081,1-4-8,-1.8-1.17,0.0410293645379264,0.0132706086591781,0.7818745739226776,-0.19172872486092563,-1.9156090385708344,0.2625624520541004,137,True,-1.844
83,83,83,landmark,sub17,-0.0,-2.4328160615672565,0.4620297488263939,-2.1104984444124772,0.4102393400595712,3-4-8,-2.11-0.41,-0.1660608880017974,-0.0822656277101342,0.6227729897175031,-0.4645550046874327,-2.263102199373148,-0.6645347740970415,146,True,-1.944
84,84,84,landmark,sub18,-0.0,-1.9809746761151616,0.3654963603628747,-2.1104984444124772,0.4102393400595714,3-7-8,-2.11-0.41,0.0088291671010487,0.0767996462963103,-0.6447192977272291,-0.11626212335707797,-1.7400467600548322,-0.3354759361635588,116,True,-2.119
85,85,85,landmark,sub15,-0.0,-2.0293212437497767,0.9529745729082787,-1.8031417210826615,1.1709739252823081,1-6-8,-1.8-1.17,-0.005966238218596,-0.0036830475525329,0.8943415103373699,0.019902319014852732,-1.8690345365828112,0.2055263389527994,157,True,-1.797
89,89,89,landmark,sub01,-0.0,-1.7974117459040948,0.2461996339983612,-2.1104984444124772,0.4102393400595712,3-7-8,-2.11-0.41,-0.0483660123521144,-0.0127332855357736,-0.8834672192642421,-0.10789363343821767,-2.278743057225558,-0.2983147209122064,121,True,-2.062
93,93,93,landmark,sub04,-0.0,1.4842768468117815,0.8002513525271828,1.8031417210826615,1.1709739252823081,0-7-8,1.8-1.17,-0.089964674815954,-0.0287009535369432,-0.525161952503536,0.4982639315317791,1.670771828702951,0.1493753516826829,166,True,1.893
95,95,95,landmark,sub08,-0.0,-1.7923034001596967,0.4386967554665231,-2.1104984444124777,0.4102393400595713,3-5-8,-2.11-0.41,-0.0086745969874122,-0.0550620422133694,-0.8650084982260454,-0.6094829654328953,-1.9672849262934085,-0.5542769638189252,121,True,-2.102
105,105,105,landmark,sub06,-0.0,1.9976221094255784,0.6230241780935083,2.1104984444124772,0.4102393400595714,2-6-8,2.11-0.41,-0.0181928949999302,0.2241818775350952,-0.0503094822688949,-0.7581755374943309,2.3523942431746456,-0.1109097275823608,127,True,2.129
107,107,107,landmark,sub08,-0.0,1.716779867772971,1.582556133252075,1.8031417210826615,1.1709739252823081,0-4-8,1.8-1.17,-0.0342579553399715,-0.023874409269523,0.9474609098097888,0.08101859189698912,1.096213464462265,0.6353323063409958,131,True,1.837
113,113,113,landmark,sub18,-0.0,2.2700940551991398,1.0572231619484196,1.8031417210826615,1.170973925282308,0-6-8,1.8-1.17,-0.0412449400275932,-0.0080473544905967,0.9840672915779116,0.3662341464496014,2.009923978574713,0.0663937587278196,136,True,1.844
115,115,115,landmark,sub18,-0.0,2.058070820832851,-0.3366148472536816,2.1104984444124772,0.4102393400595714,2-7-8,2.11-0.41,-0.1228228825348889,0.0364081345702556,-0.5745630362393401,-0.2845967533748319,2.301729663738679,-0.7250776501251811,170,True,2.233
120,120,120,landmark,sub02,-0.0,-1.6358593194554762,1.1276841142242302,-2.1104984444124772,0.4102393400595714,3-5-8,-2.11-0.41,0.0380861244065483,0.0445590452513806,-0.3887839585055116,-0.43636248874601336,-1.9853142012798104,-0.2061505622900582,133,True,-2.149
121,121,121,landmark,sub02,-0.0,-1.834348989045132,1.2651148077449326,-1.8031417210826617,1.1709739252823081,1-7-8,-1.8-1.17,0.0048433607082731,0.0047277567893039,-0.8541663960785284,-0.7477105467007938,-1.7483920701790712,0.6167679180278762,140,True,-1.808
123,123,123,landmark,sub18,-0.0,1.347299369867132,0.329124248246219,1.8031417210826612,1.1709739252823081,0-4-8,1.8-1.17,0.0543483842232755,-0.0962277008776266,0.3305895758013601,0.8418015977594739,1.604003256738206,-0.0202872415250861,141,True,1.749
126,126,126,landmark,sub09,-0.0,-2.045540286189637,1.0420576671831878,-1.803141721082662,1.1709739252823081,1-5-8,-1.8-1.17,0.0029153262842354,-0.1701661814471206,-1.1757561836249502,0.3651765515478644,-1.8508475281671652,0.1547249828574194,126,True,-1.806
127,127,127,landmark,sub03,-0.0,-1.771569290415426,0.3827406391862431,-2.1104984444124772,0.4102393400595714,3-6-8,-2.11-0.41,-0.0351827955811425,0.0717571443048838,0.074547666108241,-0.007733979478977249,-1.847921624781539,-0.0575339816745694,156,True,-2.075
130,130,130,landmark,sub03,-0.0,2.0529140738147165,1.1335527478033818,2.1104984444124772,0.4102393400595714,2-5-8,2.11-0.41,-0.0013480239598072,0.1138629613958879,0.0218661063682448,0.5211280218718224,2.1119572467825525,0.2860993628420403,151,True,2.112
133,133,133,landmark,sub01,-0.0,-1.0798854141699692,0.23285670274063597,-1.8031417210826615,1.1709739252823081,1-7-8,-1.8-1.17,-0.1326493824580397,0.0670023060090466,-0.8731262839404572,-0.4712357526754929,-2.196267778426445,0.3931816837774813,144,True,-1.67
134,134,134,landmark,sub09,-0.0,-1.1408810319965177,1.0602696901250028,-1.803141721082662,1.1709739252823081,1-4-8,-1.8-1.17,-0.0115088582095097,0.3054457896756462,0.3853858576729671,-0.491563556213521,-1.3667510471000974,0.5633446613215188,141,True,-1.792
146,146,146,landmark,sub06,-0.0,-2.3629731418205933,0.4424548019135354,-2.1104984444124772,0.4102393400595713,3-7-8,-2.11-0.41,0.0647376309171222,0.0201900026832692,0.1273710678407081,-0.6683820306471635,-2.122496686478593,0.0927826890670366,121,True,-2.175
148,148,148,landmark,sub14,-0.0,2.002543113747304,0.9844000947668214,1.8031417210826617,1.170973925282308,0-6-8,1.8-1.17,0.0758944100917673,-0.0108298556177748,0.1914620401018984,0.478881818480181,1.861019706072756,0.1596980278955555,131,True,1.727
152,152,152,landmark,sub06,-0.0,0.9121002609305228,0.020236044741355874,1.8031417210826621,1.1709739252823081,0-7-8,1.8-1.17,-0.0014844651787141,0.021573975411595,-1.0581299531964288,-0.07613081910033948,1.7215248679401682,-0.0098703055473071,157,True,1.805
153,153,153,landmark,sub10,-0.0,-2.2494791074248988,0.8077143786484466,-1.8031417210826617,1.1709739252823081,1-4-8,-1.8-1.17,-0.0425328672203575,-0.1673252379952773,0.7772394753461158,-0.1952865315743988,-2.255507141211208,-0.1252689150539473,147,True,-1.761
155,155,155,landmark,sub02,-0.0,2.350903307187128,0.6406682066946374,2.1104984444124772,0.4102393400595713,2-5-8,2.11-0.41,-0.0695823407504273,-0.0016394515186641,-1.1611461827343508,0.14542464915787823,1.852172428240512,-0.5005936027234752,137,True,2.18
157,157,157,landmark,sub18,-0.0,-2.3049857349680867,0.6785019607234323,-2.1104984444124772,0.4102393400595714,3-6-8,-2.11-0.41,-0.019032524718603,0.1422498901999602,0.4631196655574838,-0.5270333327393255,-2.545495068397259,-0.4667783382888031,161,True,-2.091
159,159,159,landmark,sub07,-0.0,-2.51183941280878,-0.6027008009632642,-2.1104984444124772,0.4102393400595713,3-6-8,-2.11-0.41,0.0193195797553324,0.0375757940771192,0.2524239005407743,-0.34422120883736285,-2.8216776833676205,-0.7935547980727168,162,True,-2.13
161,161,161,landmark,sub10,-0.0,2.6271461805490373,0.9755272110139372,2.1104984444124772,0.4102393400595714,2-4-8,2.11-0.41,0.1772057784724564,0.0153667944331407,0.6839429480703291,-0.6142526009357221,2.2352800547001905,-0.2916529427078238,151,True,1.933
172,172,172,landmark,sub12,-0.0,1.4663300957750345,1.0596478147987218,1.8031417210826615,1.1709739252823081,0-6-8,1.8-1.17,0.0289726752699682,-0.0766573004311186,0.1909096743649359,0.470305665795328,1.699531081292059,0.3525488022649691,131,True,1.774
179,179,179,landmark,sub15,-0.0,2.117554436899299,1.3238341816800747,1.8031417210826617,1.1709739252823081,0-5-8,1.8-1.17,-0.0109266216686521,-0.011599932169915,-0.897041505618252,0.2730388257230562,1.533329596929169,1.079082878160074,182,True,1.814
189,189,189,landmark,sub12,-0.0,-1.5848577367466214,0.2303941899050559,-2.1104984444124772,0.4102393400595713,3-6-8,-2.11-0.41,0.0265985083742252,0.2123126213882139,0.4377194095570685,-0.7347218318140798,-1.5445693239979916,0.1476516612999003,147,True,-2.137
191,191,191,landmark,sub10,-0.0,1.7916846887663445,1.4095167073484685,1.8031417210826617,1.1709739252823081,0-4-8,1.8-1.17,-0.1685620856199668,-0.0550681278955385,-0.0243761993908604,0.5147779694816617,1.9400836026086976,1.024424660573249,142,True,1.972
193,193,193,landmark,sub02,-0.0,-2.7360596470844314,-0.05132857854452555,-2.1104984444124777,0.4102393400595712,3-4-8,-2.11-0.41,0.0491718279197456,-0.0354018887983952,0.8233060815370203,0.6873380329530729,-2.0111726938941348,-0.8920220058639682,147,True,-2.16
195,195,195,landmark,sub02,-0.0,2.0339644731564936,1.0814925936309705,2.1104984444124777,0.41023934005957136,2-6-8,2.11-0.41,-0.0330982169642499,0.0237438899884164,-0.1848420854252041,-0.2596785438992659,1.9047939986732567,0.2013548957221436,121,True,2.144
196,196,196,landmark,sub18,-0.0,-1.6968140387624662,1.0739766365678873,-1.803141721082662,1.1709739252823081,1-7-8,-1.8-1.17,-0.095983314430095,-0.1966350966520087,-1.0794254224200233,-0.3174217514903672,-1.461587366670166,0.2089042852865205,131,True,-1.707
202,202,202,landmark,sub11,-0.0,-1.6417190180659844,0.392422553738183,-1.8031417210826615,1.1709739252823081,1-6-8,-1.8-1.17,-0.1756058972597704,-0.0008006674018209,1.0926556779741574,-0.6402784203232548,-1.98076043126875,0.1890401148747988,157,True,-1.628
204,204,204,landmark,sub09,-0.0,1.4116329681891342,0.14183689583945425,2.1104984444124772,0.4102393400595713,2-7-8,2.11-0.41,-0.0841594550991984,-0.0028573853770169,-0.955052666025798,0.4941860437900812,1.7113000894226793,-0.4147808744488839,156,True,2.195
206,206,206,landmark,sub14,-0.0,2.0405299344187187,0.8610957965774396,1.803141721082662,1.1709739252823081,0-5-8,1.8-1.17,0.1248667939140148,-0.2302239077909229,-0.8836972690438931,-0.34035256646636625,2.249657966586308,0.4911428330122209,148,True,1.678
208,208,208,landmark,sub10,-0.0,1.7413710278611392,1.0422813290655462,1.8031417210826617,1.1709739252823081,0-7-8,1.8-1.17,0.0365686737739873,0.0469296388010689,-0.8045899626631005,-0.6574194306109049,2.227904255851829,0.2863068522900541,141,True,1.767
210,210,210,landmark,sub12,-0.0,1.8464208784322995,-0.9762159027007391,2.1104984444124772,0.4102393400595713,2-5-8,2.11-0.41,0.0015580517013925,-0.0090185801777503,-1.1666501613116098,0.16042250243577394,2.246068485220061,-0.1367626501366634,141,True,2.109
213,213,213,landmark,sub08,-0.0,-1.586375618341192,1.866351531899614,-1.8031417210826617,1.1709739252823081,1-7-8,-1.8-1.17,-0.0242295221516923,0.035802576059158,-0.4809772697596295,0.6866303700977522,-2.0092236148982026,0.7616384898959935,141,True,-1.779
222,222,222,landmark,sub07,-0.0,2.655303786737897,0.4054095972933478,2.1104984444124772,0.4102393400595712,2-5-8,2.11-0.41,-0.0734078405348059,-0.0699164651711908,-0.5877373364767361,0.7131645146790598,2.544755382987914,-0.5077847901149403,141,True,2.184
224,224,224,landmark,sub05,-0.0,-2.1587828010101755,0.6238669229733146,-2.1104984444124772,0.4102393400595714,3-4-8,-2.11-0.41,0.0154380161084527,0.154116266581732,0.0645169444163339,0.06348219339106054,-2.4717570942783524,-0.211744574268003,146,True,-2.126
225,225,225,landmark,sub04,-0.0,1.328457767495253,0.7826728752381888,1.8031417210826617,1.1709739252823081,0-4-8,1.8-1.17,-0.0207089305490969,0.013339696395786,0.5391561895057713,-0.44844778200546087,1.6050359688644067,0.2751916734711956,135,True,1.824
227,227,227,landmark,sub17,-0.0,2.228947608218578,1.588926578048735,1.8031417210826617,1.1709739252823081,0-5-8,1.8-1.17,0.1404702678358018,0.0797210185025289,-0.0554214465723374,0.07922185470977117,2.1997354670976264,0.301414478132491,154,True,1.663
244,244,244,landmark,sub08,-0.0,2.0603300318276743,0.9710075593174523,1.8031417210826615,1.1709739252823081,0-7-8,1.8-1.17,-0.0001596332412815,0.0378162188724798,-0.976009814165155,-0.23004445080660918,1.6885084025014605,0.2978287695807414,136,True,1.803
245,245,245,landmark,sub12,-0.0,2.3423380190234817,0.07579606779572279,2.1104984444124772,0.4102393400595713,2-4-8,2.11-0.41,-0.0091218490967124,-0.0913460866755882,0.7319767934296468,-0.276786375614255,2.2554929721796824,-0.2774314289070175,131,True,2.12
251,251,251,landmark,sub06,-0.0,1.7597624714561055,0.7029093495960035,1.8031417210826615,1.1709739252823081,0-5-8,1.8-1.17,-0.068167800854375,0.0135306314153216,-1.0581740136826965,-0.10525910767051916,1.856560398768135,0.045748603866538,136,True,1.871
253,253,253,landmark,sub04,-0.0,2.0480133607903337,0.038149023064030896,2.1104984444124772,0.4102393400595713,2-7-8,2.11-0.41,-0.043216988165555,-0.067772916401658,-0.3950109912980966,0.3350687604269043,2.209377759842626,-0.6248146144156027,151,True,2.154
259,259,259,landmark,sub11,-0.0,-1.6477724361518804,0.409380073681693,-2.110498444412477,0.4102393400595713,3-6-8,-2.11-0.41,-0.0331916300476961,-0.0203356110965158,0.0663915301756652,-0.0035704603360000586,-1.784710816730859,-0.3726838834461541,141,True,-2.077
260,260,260,landmark,sub17,-0.0,-0.8882294610558722,1.438782097785157,-1.8031417210826615,1.1709739252823081,1-6-8,-1.8-1.17,-0.0700264221512276,0.010958074687825,1.0911104945018395,0.3082586458346111,-1.609059207575218,0.3333785081708993,156,True,-1.733
262,262,262,landmark,sub11,-0.0,1.3502283023360562,0.7543420655685804,1.803141721082662,1.1709739252823081,0-5-8,1.8-1.17,0.065555015641658,0.0003917302140258,-1.0558574054049192,-0.09262946826618779,1.385001405074272,0.0425475810149003,146,True,1.738
280,280,280,landmark,sub02,-0.0,1.8334383720962315,1.1044337276501337,1.8031417210826615,1.1709739252823081,0-6-8,1.8-1.17,0.0095974581489408,-0.0065266819232592,0.983170484872954,0.03146974177529882,1.5433345537796537,0.6315068371456908,130,True,1.794
291,291,291,landmark,sub15,-0.0,-2.0880993439121363,0.5903378167277539,-2.110498444412477,0.4102393400595713,3-7-8,-2.11-0.41,0.0262200916499233,-0.0568842437645258,-0.1234876212195023,-0.37670272423339846,-1.8932472110297245,-0.357132828934219,116,True,-2.137
296,296,296,landmark,sub09,-0.0,2.430120352189318,0.4540060209652294,2.1104984444124772,0.4102393400595713,2-6-8,2.11-0.41,0.0122987572861664,-0.0022149515064981,0.8321594574287621,0.054167956108874704,2.271518009291437,-0.3207918557430187,136,True,2.098
303,303,303,landmark,sub18,-0.0,-0.8278349532659988,1.0116571271435524,-1.8031417210826617,1.1709739252823081,1-4-8,-1.8-1.17,-0.0388657516689879,0.0178133556050401,1.0400861145864702,0.5812893858533525,-1.7417368642116908,0.3298135036702822,138,True,-1.764
307,307,307,landmark,sub11,-0.0,1.992929002866615,-0.25479003265321176,2.1104984444124772,0.4102393400595713,2-4-8,2.11-0.41,0.0095191347359274,-0.0641374451460265,1.0007620218666908,-0.17025064309115245,2.0790044572629816,-0.7634472362412911,137,True,2.101
308,308,308,landmark,sub16,-0.0,1.909301576750664,0.014668149426394717,2.1104984444124772,0.41023934005957124,2-4-8,2.11-0.41,-0.0546584407174745,-0.004890568631819,0.3637119783599781,-0.6283165326863764,2.197163675032177,-0.5222540937488294,132,True,2.165
315,315,315,landmark,sub02,-0.0,-1.1838086824212464,1.6204466956186532,-1.8031417210826617,1.1709739252823081,1-4-8,-1.8-1.17,0.0714824360370499,-0.0419482017949644,0.0426881595516418,0.044876159398839266,-1.2318987779724722,0.6888215102242754,156,True,-1.875
317,317,317,landmark,sub13,-0.0,-1.7900825233129158,0.9995498287393522,-1.8031417210826617,1.1709739252823081,1-4-8,-1.8-1.17,0.0222367608164721,0.1008634250568558,0.1013803953359795,-0.48708237849447045,-1.475016794955658,0.676910662582731,161,True,-1.825
326,326,326,landmark,sub08,-0.0,-1.818584953303228,0.8852090912117647,-1.8031417210826615,1.1709739252823081,1-4-8,-1.8-1.17,0.0077321669968765,0.0418463767184602,0.8525435520782771,-0.29325060618756016,-2.1954875182220905,0.1520272069145597,151,True,-1.811
334,334,334,landmark,sub13,-0.0,2.5900436711745534,0.23657445017786427,2.1104984444124772,0.41023934005957136,2-5-8,2.11-0.41,0.1133233364023426,0.0382391370417716,-1.0720071512029,-0.29217790845344327,2.1312328278104427,-0.2702705312693357,156,True,1.997
335,335,335,landmark,sub05,-0.0,-1.3077829884323868,1.3373091239780903,-1.8031417210826612,1.1709739252823081,1-6-8,-1.8-1.17,-0.0111767886967355,0.0707103678110509,0.0530483471691065,-0.7004986285393022,-1.6998890115367469,0.3404771548534782,136,True,-1.792
342,342,342,landmark,sub01,-0.0,-1.0174880141263374,-0.019005579080552892,-2.1104984444124772,0.41023934005957136,3-4-8,-2.11-0.41,0.0058434517468923,0.0103575285019972,0.8261157768930271,-0.7045039923588099,-1.3869929110099783,-0.5315898553319868,146,True,-2.116
345,345,345,landmark,sub11,-0.0,1.9700551227914795,1.6387882677694772,1.8031417210826615,1.1709739252823081,0-7-8,1.8-1.17,0.0004013448306996,0.1076327944683537,0.0252223865614935,0.3356716613581387,2.2670679649003693,0.8169808856463956,152,True,1.803
347,347,347,landmark,sub11,-0.0,2.5267661369769807,0.08488136550304826,2.1104984444124772,0.41023934005957124,2-5-8,2.11-0.41,-0.0817650387435988,-0.006215321633509,-0.9670195775505752,0.4213206936798904,2.5268502021726613,-0.4679319109698719,141,True,2.192
351,351,351,landmark,sub05,-0.0,1.9862060948911489,0.7250597570711659,2.1104984444124772,0.4102393400595713,2-5-8,2.11-0.41,0.0179817345393817,0.0454280685243824,-1.0649525235760653,-0.29196146501623277,2.022532065730388,-0.1785797809112417,146,True,2.093
353,353,353,landmark,sub06,-0.0,2.8057181523848893,1.416062406929786,2.1104984444124772,0.4102393400595713,2-4-8,2.11-0.41,0.0330808454790293,0.0455209793215626,0.6790920163051856,0.7807318413356157,2.483102755628393,-0.2734974724995921,136,True,2.077
358,358,358,landmark,sub10,-0.0,-1.956235882371612,1.2292080750455183,-1.8031417210826617,1.1709739252823081,1-6-8,-1.8-1.17,-0.1383338925252703,-0.0009271250466012,0.886419326973278,0.4494569657615193,-1.8917481537839056,0.3570668081624035,156,True,-1.665
364,364,364,landmark,sub04,-0.0,-1.7899444308399328,1.3905187880553675,-1.8031417210826617,1.1709739252823081,1-4-8,-1.8-1.17,-0.0040680327027103,0.0427536851355847,0.8956905438692406,0.4110935250889283,-2.124749656931674,0.3659740162447676,151,True,-1.799
366,366,366,landmark,sub15,-0.0,2.0532435320047804,1.4251711480563058,1.803141721082662,1.1709739252823081,0-6-8,1.8-1.17,-0.0393922643751455,0.0309581843516495,-0.122413394040601,-0.17622616345656394,1.8432523994843464,0.7117562696011415,145,True,1.843
367,367,367,landmark,sub13,-0.0,2.2355578571388848,1.0431858633241404,1.8031417210826617,1.1709739252823081,0-7-8,1.8-1.17,-0.2766074348846334,-0.0761784791578649,-1.0326980699731905,-0.33160259199844244,1.619171780579021,0.178185365708032,154,True,2.08
377,377,377,landmark,sub05,-0.0,-2.3181093983932284,1.2097907476825631,-2.1104984444124777,0.4102393400595714,3-5-8,-2.11-0.41,0.0297422348615938,0.0408973964988708,-0.9267746191555244,0.6078585800069662,-2.1820695669460157,-0.300840698415418,126,True,-2.14
381,381,381,landmark,sub16,-0.0,1.8553852160788784,1.280966343662243,1.803141721082662,1.1709739252823081,0-7-8,1.8-1.17,0.0331481364326281,0.2508967900520534,-0.7530325277701242,-0.32423597901353185,1.95710997130624,0.5684946504094505,146,True,1.77
385,385,385,landmark,sub17,-0.0,1.827935423155313,0.7690591030138177,1.8031417210826617,1.1709739252823081,0-4-8,1.8-1.17,0.1344214676329342,-0.0253938678327879,0.9892328627541472,0.3266792625599172,1.8107238242397656,0.1404752377837387,136,True,1.669
393,393,393,landmark,sub17,-0.0,1.6687918718470094,1.2374750066615499,1.8031417210826617,1.1709739252823081,0-6-8,1.8-1.17,0.0584108509253274,0.0853576105520438,0.3640569758084852,-0.5560333336335661,1.7912342562780603,0.3915239610066568,141,True,1.745
395,395,395,landmark,sub10,-0.0,-1.9642982900600896,-0.0903137769224428,-2.1104984444124772,0.4102393400595713,3-7-8,-2.11-0.41,0.0927694732812672,0.0093265735817804,-0.788501541394672,-0.395487024138117,-1.897975155021829,-0.4934160223764287,141,True,-2.203
403,403,403,landmark,sub12,-0.0,-1.6183816249754797,1.4051280262346109,-1.8031417210826615,1.1709739252823081,1-4-8,-1.8-1.17,-0.0874726220082864,0.0236984099448057,0.0208546769489562,0.2287247740332896,-1.9935168033900272,1.0024913789746948,131,True,-1.716
404,404,404,landmark,sub14,-0.0,1.537955717673811,1.5518597028548333,1.8031417210826617,1.170973925282308,0-4-8,1.8-1.17,-0.1009687150044303,-0.0133790835603604,0.448993895543866,-0.35822288481599474,1.836910175725173,0.7759690561072127,136,True,1.904
406,406,406,landmark,sub11,-0.0,-1.765076901995713,0.6578680870117225,-2.110498444412477,0.4102393400595713,3-7-8,-2.11-0.41,0.0528567027748179,0.0036345991522565,-0.5354560103760561,-0.6179103903682894,-1.9168123723364665,-0.2933748162190802,116,True,-2.163
409,409,409,landmark,sub08,-0.0,-0.9384630005029294,-0.1667075601213902,-2.1104984444124772,0.4102393400595713,3-6-8,-2.11-0.41,-0.1968613495706332,-0.1285976773579329,0.9636220122759606,-0.4695337844093934,-1.817211680734585,-0.3268750096576366,157,True,-1.914
411,411,411,landmark,sub01,-0.0,1.4657934832133868,0.16781162833946994,2.1104984444124772,0.4102393400595714,2-7-8,2.11-0.41,0.1009579342968462,0.0869387697752901,-0.5456463721840625,-0.9420095668898962,1.871565895043347,-0.4768412073399178,141,True,2.01
415,415,415,landmark,sub07,-0.0,1.4242375028110816,1.428360641189125,1.8031417210826612,1.1709739252823081,0-6-8,1.8-1.17,0.0208731962063915,0.0250963813260591,0.35286032430703,-0.5576602016674457,1.3907642117997905,0.5956468084156039,131,True,1.782
426,426,426,landmark,sub03,-0.0,-1.8078893205486144,1.3559853409265612,-1.8031417210826617,1.1709739252823081,1-7-8,-1.8-1.17,-0.0314516359474163,-0.0192795247076994,-0.0620794634260562,0.016178862260112226,-1.857777154821632,0.6342844449183683,126,True,-1.772
427,427,427,landmark,sub04,-0.0,-1.886685560835531,1.0384017534730363,-1.803141721082662,1.1709739252823081,1-7-8,-1.8-1.17,-0.1563003918313141,-0.0347885219263179,0.3390373562608451,-0.5502728195954452,-1.856279625932988,0.4344476283334945,132,True,-1.647
